RA_ICRS,DE_ICRS,Plx,e_Plx,pmRA,pmDE,Gmag,BPmag,RPmag,galactic_l,galactic_b,rel_e_Plx,distance,M_g,bp_rp,v_ra,v_dec,v_total
57.06761536178,23.17277998707,0.4692,0.0675,10.146,-7.643,16.840046,17.356363,16.188385,167.50227502094327,-24.019853447730565,0.1438618925831202,2131.287297527707,5.196836017217457,1.1679780000000015,102.4979539641944,-77.21189258312022,128.3257843268975
57.01810432952,23.15170316686,0.4497,0.04,1.981,-1.619,15.737212,16.114971,15.182277,167.48136754337676,-24.06624047454624,0.088948187680676,2223.7046920169,4.001826437839711,0.9326940000000015,20.880453635757174,-17.064843228819214,26.9666871984525
57.01793111437,23.16060473187,1.0077,0.1939,1.837,-10.072,18.561121,19.757318,17.56935,167.4746199485029,-24.059813757530865,0.1924183784856604,992.358836955443,8.577777292806633,2.1879680000000015,8.640845489729086,-47.37648109556415,48.158022922206
56.96608382092,23.1543832585,1.462,0.1194,3.445,-12.863,17.62264,18.729818,16.58971,167.44090319460577,-24.09673968216536,0.0816689466484268,683.9945280437756,8.44737686310921,2.1401080000000015,11.169151846785224,-41.703570451436384,43.1733452650413
56.95962573941,23.15230131598,0.4771,0.0597,-0.579,-2.667,16.45564,16.86616,15.883327,167.43767245527255,-24.102298095450468,0.1251309997904003,2095.9966464053655,4.84868708279463,0.9828330000000012,-5.752378956193669,-26.496709285265137,27.1139349155285
56.98640406637,23.16558403836,0.7568,0.1097,5.316,-3.525,17.549892,18.194878,16.807627,167.44760786367365,-24.075834345842228,0.1449524312896405,1321.353065539112,6.94479761696868,1.3872509999999991,33.29524312896406,-22.077827695560256,39.95001490327226
57.03128346531,23.17454487143,0.7752,0.0686,3.826,-3.867,16.83564,17.466208,16.094786,167.47412266772417,-24.041244658368477,0.0884932920536635,1289.9896800825593,6.282708820213546,1.3714220000000026,23.39427244582043,-23.644969040247677,33.26223901338489
57.06070242594,23.21131152037,0.3907,0.0587,-0.517,0.705,16.527443,16.918293,15.962277,167.46851744914764,-23.99589256329736,0.1502431533145636,2559.5085743537243,4.486660056123924,0.9560159999999982,-6.27228052213975,8.553109802917842,10.606469264047437
57.02923485385,23.19538715561,0.9957,0.1419,2.276,-6.352,18.068008,19.059067,17.133678,167.45711335779475,-24.027222460618397,0.1425128050617655,1004.3185698503565,8.05865053564133,1.9253889999999991,10.83482976800241,-30.23850557396807,32.12103291378546
57.02176445122,23.20830898841,1.5696,0.0633,17.42,-4.976,16.602583,17.417524,15.730138,167.44198908440333,-24.02239640506473,0.04032874617737,637.10499490316,7.581527950179364,1.687386,52.60626911314985,-15.026911314984709,54.710397674240674
57.03760009493,23.21386288593,0.8912,0.0439,3.214,-9.877,15.678674,16.13464,15.047639,167.44955969624107,-24.008437873107592,0.0492594254937163,1122.0825852782764,5.42854988914827,1.0870010000000008,17.094210053859964,-52.53251795332137,55.24380019406267
57.0210903496,23.21758924905,0.7136,0.0218,0.429,-1.4,14.128487,14.504045,13.564876,167.43459415863398,-24.0160024598904,0.03054932735426,1401.3452914798206,3.395761206840332,0.9391689999999997,2.849579596412556,-9.29932735426009,9.726129400639326
56.85744267903,23.11714655723,0.3465,0.0412,1.054,-5.214,15.620872,16.038097,15.041867,167.38811521438052,-24.19185539678361,0.1189033189033189,2886.002886002886,3.319388194739128,0.9962300000000006,14.418354978354978,-71.32571428571428,72.76844425057608
56.83671007708,23.11898655873,1.5403,0.0701,20.984,-27.567,16.383915,17.10676,15.557349,167.3713752162528,-24.20342329283275,0.0455106148152957,649.2241771083555,7.32194157709074,1.549411000000001,64.57453742777382,-84.83255210024022,106.61347372565501
56.84753853265,23.12047294571,2.0797,0.2833,30.32,-9.345,15.791377,16.447887,14.897378,167.37830075733316,-24.19558219329042,0.1362215704188104,480.83858248785884,7.3813804590896055,1.5505090000000017,69.10458239169112,-21.298889262874457,72.3124193438597
56.86158847425,23.13141422425,0.964,0.0531,10.411,-13.482,16.190527,16.771114,15.462687,167.38058853949815,-24.178780200390065,0.0550829875518672,1037.344398340249,6.110912169514155,1.308427,51.19101659751038,-66.29116182572615,83.75582556748631
56.90405467743,23.13145300106,7.0413,1.3071,-1.938,13.007,20.557901,21.273104,19.052803,167.41202643164843,-24.15227800093463,0.1856333347535256,142.01922940366126,14.796165240813696,2.220300999999999,-1.3046056836095608,8.75593711388522,8.852594576282087
56.93469710261,23.16627255301,0.5047,0.0408,-0.17,0.789,15.364758,15.734364,14.809951,167.4088410498823,-24.107581270762587,0.0808401030315038,1981.375074301565,3.8799245236684303,0.9244129999999995,-1.5965920348722014,7.410065385377451,7.580117092854597
56.89550825069,23.15096992197,0.6829,0.0409,-2.194,-4.064,15.675767,16.063702,15.108374,167.39119407333556,-24.143260594774077,0.0598916386000878,1464.343242055938,4.847552563592025,0.9553279999999997,-15.22852540635525,-28.208171035290675,32.05633945428297
56.87456094372,23.15697399936,0.8587,0.0817,4.973,-2.949,16.994347,17.700598,16.201561,167.3712158857123,-24.15190149891145,0.0951438220565971,1164.551065564225,6.663554314493608,1.4990369999999977,27.45082100850122,-16.27839757773378,31.914476366369243
56.84946705531,23.14900482936,7.3469,0.0517,19.445,-45.54,15.890427,17.49346,14.665,167.35853762490507,-24.1733969480523,0.0070369815840694,136.11182947910004,10.220947643114798,2.8284599999999998,12.545332044808015,-29.381045066626744,31.947318593610305
56.84283651448,23.17263060332,1.0738,0.0247,1.054,-4.633,14.571305,15.044904,13.9396,167.3360797053286,-24.160148768957317,0.023002421307506,931.2721177127956,4.725921998136096,1.1053040000000003,4.6525982492084195,-20.451126839262432,20.973680160242203
56.79961942952,23.14781993442,3.159,0.4815,4.822,-12.016,19.291252,20.566036,18.003904,167.3224518070546,-24.20531312384876,0.1524216524216524,316.5558721114277,11.789000129525746,2.562132000000002,7.235289648622982,-18.029705603038934,19.42729266860734
56.81211957247,23.15175221737,0.655,0.1243,0.348,1.432,17.688898,18.604149,16.7495,167.328804970903,-24.194636691961207,0.1897709923664122,1526.7175572519084,6.770104499958915,1.8546489999999984,2.518351145038168,10.362870229007633,10.664481791112392
56.80361807382,23.17713738695,1.7783,0.2092,10.821,7.434,18.446558,19.76094,17.344248,167.30365691579755,-24.181248457288216,0.1176404431198335,562.334814148344,9.696583142434479,2.416692000000001,28.84301861328235,19.815081819715463,34.99367357463589
56.87107973955,23.16891883538,1.3148,0.0473,9.642,-0.551,15.959147,16.570969,15.215928,167.35976535317673,-24.145286942351625,0.0359750532400365,760.5719501064801,6.553445477047934,1.3550410000000017,34.760480681472465,-1.9864161849710986,34.81719211060731
56.83751096415,23.2055847559,0.9537,0.0342,-4.185,-4.918,15.089622,15.50225,14.503017,167.30767213171876,-24.139219733880584,0.0358603334381881,1048.5477613505295,4.986680913172178,0.9992330000000003,-20.799937087134317,-24.443032400125826,32.095158758640636
56.87126731524,23.21187665103,0.722,0.0821,6.549,-4.277,15.947441,16.434372,15.27005,167.32801056560274,-24.113576498895117,0.1137119113573407,1385.0415512465374,5.240126987848194,1.1643220000000003,42.99481994459834,-28.078919667590032,51.35153621623608
56.95508055493,23.17097906,1.1605,0.1186,2.218,1.378,17.659595,18.502872,16.791237,167.42042776389553,-24.09141175351955,0.102197328737613,861.6975441619991,7.982820723959684,1.7116350000000011,9.059302024989229,5.628367083153812,10.665339619660655
56.95876359627,23.17481618864,1.0974,0.1649,6.573,1.742,18.114855,19.096205,17.172478,167.42030119068613,-24.08629564963464,0.1502642609804993,911.2447603426281,8.3166797793003,1.9237269999999995,28.390759978130127,7.524220885729908,29.370889534929812
56.96333301137,23.18022004835,1.1396,0.2208,4.687,-6.13,18.665346,19.691711,17.666672,167.41966584669655,-24.079475793749392,0.1937521937521937,877.5008775008776,8.949108202837197,2.025039000000003,19.49489294489295,-25.496840996840998,32.09579024967338
56.9552402806,23.18600077227,0.6391,0.1271,-1.116,-1.355,17.595102,18.280209,16.803534,167.4093838592384,-24.08027535979305,0.1988734157408856,1564.7003598810827,6.622946087742781,1.4766750000000002,-8.277014551713348,-10.04960100140823,13.019349068858237
56.98402732404,23.19193337346,1.0697,0.0217,6.034,-10.036,8.851566,9.796937,7.899643,167.42626630954453,-24.057964143635065,0.0202860615125736,934.8415443582312,-1.0021240209791245,1.8972939999999996,26.737552584836866,-44.47101056370945,51.88995566373587
56.97325423148,23.21357046799,1.3028,0.02,1.719,-4.365,13.820353,14.213568,13.25564,167.40222427762484,-24.048787341887397,0.0153515505066011,767.5775253300584,4.394741749464178,0.9579280000000008,6.254267731040836,-15.881255756831443,17.06839621245741
56.91952035948,23.1950673076,0.9956,0.0676,2.885,-6.326,16.494444,17.094694,15.752465,167.37621716240048,-24.09587888442097,0.0678987545198875,1004.419445560466,6.484868439682781,1.3422289999999997,13.735335476094816,-30.11775813579751,33.10194549822209
56.9286709746,23.19999699077,0.7222,0.0462,5.494,3.762,15.824545,16.27721,15.2087,167.37932805934545,-24.086552668990745,0.0639711991138188,1384.6579894765994,5.1178324204540395,1.0685099999999998,36.05865411243423,24.691055109387985,43.702113665302335
56.97360705338,23.2175345835,1.3352,0.0799,17.174,-0.969,16.930323,17.782557,16.035006,167.39954036704904,-24.0456549179864,0.0598412222887956,748.9514679448772,7.558054618355953,1.7475510000000014,60.96821449970042,-3.4399790293588977,61.065183492755594
56.95058643018,23.2178837759,7.4112,0.0205,20.054,-45.848,10.945833,11.33603,10.391232,167.38225707919204,-24.059748147117872,0.0027660837651122,134.9309153713299,5.295275666876522,0.9447979999999987,12.825987694300519,-29.323121761658033,32.00549062556878
56.94892039871,23.21649714675,0.674,0.0484,0.391,0.161,15.657484,16.11186,15.020504,167.38205463665733,-24.06180554156998,0.0718100890207715,1483.6795252225518,4.8007834826766,1.0913559999999993,2.7497626112759646,1.1322551928783382,2.97375120683812
56.99425623191,23.21975891184,1.9433,0.185,20.307,-15.373,18.346115,19.706755,17.181232,167.41315266072988,-24.031145738134413,0.0951988884886533,514.588586425153,9.788814253352284,2.5255229999999997,49.53181701229866,-37.49705140739977,62.12430893610826
57.0297338859,23.24570126891,1.5631,0.0435,-0.808,-3.373,16.011091,16.677538,15.214602,167.4200904377904,-23.989967428939508,0.0278293135435992,639.7543343356151,6.981024815428475,1.4629359999999991,-2.450207920158659,-10.228405092444502,10.517784442892564
56.98509704842,23.23589881632,0.9447,0.0807,3.216,-2.353,15.661257,15.912718,14.657272,167.39439333121126,-24.024999771407085,0.085423944109241,1058.5371017254156,5.537726576781031,1.2554459999999992,16.13617021276596,-11.806097173705941,19.993997089385175
56.9853464905,23.23040164315,0.437,0.0762,0.425,-3.407,16.775318,17.218359,16.156784,167.398660909582,-24.02888287937884,0.174370709382151,2288.329519450801,4.977725184852108,1.0615750000000013,4.609839816933638,-36.95464530892448,37.241058430799214
56.8837608821,23.22709473144,0.488,0.0514,2.141,-0.461,16.007496,16.406752,15.438028,167.32596669338847,-24.094604505523968,0.105327868852459,2049.1803278688526,4.4495951100135525,0.9687240000000017,20.795778688524596,-4.477745901639345,21.272391017977778
56.87399035211,23.24347389202,0.985,0.1875,1.65,-7.221,18.426485,19.375761,17.534534,167.30657760848908,-24.088639077336197,0.1903553299492386,1015.2284263959391,8.393666152488057,1.841227,7.94010152284264,-34.74877157360406,35.64438718883468
56.94213280972,23.26400233663,0.6037,0.0415,2.371,-2.857,15.678613,16.117933,15.073563,167.3417632232162,-24.03111696765651,0.0687427530230246,1656.4518800728838,4.582718879267366,1.0443700000000007,18.61610071227431,-22.43196952128541,29.15051392914742
56.97125612527,23.26062097015,2.1097,0.2225,4.233,-6.288,18.492336,20.027142,17.327219,167.365804168697,-24.015460385909464,0.1054652320235104,474.00104280229414,10.11343951438502,2.699923000000002,9.510556003223206,-14.127657960847515,17.0306017201138
56.97573388267,23.27458512781,0.8229,0.043,36.091,-30.56,15.829683,16.225878,15.258028,167.3587462740338,-24.00240848616136,0.0522542228703366,1215.2144853566656,5.406418311620957,0.9678500000000021,207.8883703973752,-176.0291651476486,272.4038206946709
56.9835104949,23.26651366922,2.1627,0.0238,-4.055,-12.322,14.404199,14.947926,13.701633,167.3704854844685,-24.003494547923896,0.0110047625653118,462.3849817357932,6.079180401216124,1.2462930000000014,-8.88736301844916,-27.00618671105562,28.430957460031042
56.99488493464,23.27918694485,1.7661,0.274,-5.396,-8.447,19.058393,20.470598,17.932531,167.3694799044448,-23.987094902400997,0.1551441028254346,566.2193533774985,10.293469452659155,2.538066999999998,-14.482215050110414,-22.670732121623917,26.901610503612513
56.98927373275,23.27396264487,1.712,0.0422,21.534,2.533,15.701272,16.345947,14.929355,167.36921323045513,-23.99442993962187,0.0246495327102803,584.1121495327103,6.868790801705671,1.4165919999999996,59.62100467289719,7.013095794392523,60.03205569382873
56.93015560617,23.28649162255,0.7369,0.0913,-5.046,-0.753,17.12461,17.720322,16.387058,167.3162167539711,-24.022039989243144,0.1238974080607952,1357.0362328674175,6.461652782613957,1.3332639999999998,-32.45764689917221,-4.843560863075044,32.81705233663827
57.25445128961,23.18652619544,1.6103,0.1054,-1.833,-14.702,17.62918,18.811296,16.552816,167.62981268270332,-23.89295126704465,0.065453642178476,621.0022977085015,8.663713964654322,2.2584799999999987,-5.3955287834564984,-43.276085201515244,43.611137123697134
57.1926512283,23.15627736433,0.7787,0.0872,4.352,-9.356,17.394796,18.125216,16.584332,167.6068134453565,-23.953786522567917,0.11198150764094,1284.191601386927,6.851646873480739,1.540884000000002,26.490920765378196,-56.95060999101066,62.81035632239121
57.24911039741,23.20188117545,7.3612,0.2389,21.466,-43.402,17.961342,20.240393,16.4562,167.6144451204997,-23.88504912711062,0.0324539477259142,135.8474161821442,12.296085087242908,3.784193000000002,13.822317013530402,-27.947274900831385,31.178624440554973
57.24380099865,23.20099631153,7.1485,0.0521,22.18,-41.072,11.324861,11.782931,10.702197,167.61119506274375,-23.889019839875736,0.007288242288592,139.889487305029,5.595935607561025,1.0807339999999996,14.707029446737074,-27.2338644470868,30.951253413545142
57.23197709176,23.20279953705,2.5365,0.069,-1.507,-17.923,16.88611,17.955704,15.883672,167.60114604103717,-23.895097569430003,0.0272028385570668,394.24403705893945,8.907284333267114,2.072032,-2.816156120638675,-33.49301005322294,33.61119542237532
57.18453284619,23.19362970236,1.3962,0.0162,-1.766,-2.854,13.782237,14.182537,13.208653,167.57301992817173,-23.931493610574872,0.0116029222174473,716.2297665090961,4.506975168351868,0.973884,-5.995444778685002,-9.689127632144391,11.394057765618236
57.18040532908,23.19019462777,1.5463,0.0159,-6.438,-5.697,13.21317,13.626353,12.623603,167.57253460089424,-23.936592357171083,0.0102826101015326,646.7050378322447,4.159638779428461,1.0027500000000007,-19.734928539093318,-17.463480566513613,26.352240093398485
57.22824888011,23.22308068397,1.612,0.2819,-2.0,-3.517,19.217434,20.792856,18.038532,167.5833023787178,-23.882572220472117,0.1748759305210918,620.3473945409429,10.254259187345358,2.7543240000000004,-5.880893300248139,-10.341550868486353,11.89674662983096
57.2031452818,23.21414012338,0.7537,0.036,1.883,-4.566,15.64582,16.058624,15.053113,167.5714683052534,-23.904823217066166,0.0477643624784396,1326.7878466233249,5.0318125763589485,1.0055109999999985,11.842138782008757,-28.715457078413156,31.06145080569393
57.21871648251,23.22729279099,1.536,0.0748,4.44,0.669,16.909838,17.81198,15.976483,167.57314795966013,-23.885447837587964,0.0486979166666666,651.0416666666666,7.841794078477468,1.8354969999999984,13.701562500000001,2.0644921875,13.856223978185934
57.28283531735,23.19506887945,0.617,0.0804,5.516,-3.397,16.94161,17.44493,16.30006,167.6443411932506,-23.868926045085903,0.1303079416531604,1620.745542949757,5.893035820166208,1.144870000000001,42.375753646677474,-26.09688816855754,49.76697769812929
57.30068166908,23.21547670887,6.9499,0.3165,59.249,-8.115,19.220936,21.258917,17.823357,167.6422687227676,-23.84281223512504,0.0455402236003395,143.8869624023367,13.430828778518457,3.435559999999999,40.40925193168247,-5.534626397502122,40.786514082943036
57.30137654976,23.22814047452,7.451,0.0183,19.729,-46.045,13.63343,14.518898,12.701284,167.63334770018915,-23.83310691020933,0.0024560461682995,134.21017313112336,7.994502816987929,1.8176140000000007,12.550726077036641,-29.29181317943901,31.867397829128823
57.36355905985,23.22983510011,0.9727,0.018,-1.559,-0.21,13.760182,14.109641,13.23299,167.67779272900248,-23.7929235003386,0.0185051917343476,1028.0662074637607,3.700076579377411,0.8766510000000007,-7.597059730646653,-1.0233371029094274,7.665672532609521
57.35175106737,23.23835666304,0.3656,0.038,0.558,-1.127,15.63234,16.025894,15.055131,167.6627681290059,-23.794085994678987,0.1039387308533916,2735.229759299781,3.4473709353089674,0.9707630000000016,7.2344638949671785,-14.611542669584246,16.30443642180449
57.32589143344,23.22486619103,1.3805,0.0299,-7.222,-2.782,14.871339,15.342834,14.230638,167.65381208688385,-23.82015371703361,0.021658819268381,724.3752263672582,5.571521054876412,1.112195999999999,-24.79701557406737,-9.552104310032597,26.573194729469076
57.3243926756,23.22387061929,1.5112,0.1181,19.792,5.556,17.803112,18.850435,16.771542,167.65345188409444,-23.82182091952117,0.0781498147167813,661.7257808364213,8.699721724568885,2.0788930000000008,62.079195341450514,17.426839597670725,64.4788432945638
57.31556262144,23.24478331572,0.5028,0.084,1.202,0.537,17.226171,17.83088,16.51274,167.6313841498728,-23.81204323882232,0.1670644391408114,1988.8623707239458,5.733147345069602,1.3181399999999996,11.331503579952269,5.062410501193318,12.410921539719098
57.3613348544,23.26184002405,2.4203,0.2753,-0.812,-7.626,19.16412,20.707047,17.89118,167.65231583393796,-23.77090149249568,0.1137462298062223,413.17192083625997,11.083466004012724,2.815867000000001,-1.5902491426682643,-14.935024583729291,15.01944911281221
57.33584743277,23.26171662255,2.2215,0.2988,2.187,-4.03,19.286575,20.733694,18.078215,167.6336830526405,-23.78695036636985,0.1345037137069547,450.1462975467027,11.01980658788445,2.6554789999999997,4.666387575962188,-8.598784604996627,9.783366991594523
57.33091593674,23.25592841787,1.3837,0.019,-12.98,-1.124,14.034884,14.437948,13.453736,167.63436953037623,-23.79427403549744,0.013731300137313,722.7000072270001,4.740093704695246,0.9842120000000012,-44.464262484642624,-3.8503721905037223,44.63066215404609
57.27819085766,23.21932262161,1.5271,0.1059,22.497,-20.919,17.641182,18.738745,16.59686,167.6228594407183,-23.854076296465877,0.0693471285442996,654.8359635911205,8.560519385760827,2.141885000000002,69.82894374959074,-64.93095409599896,95.35255730708134
57.26456015945,23.22403441871,0.6893,0.0461,1.961,-13.042,16.050964,16.496887,15.436078,167.60932117481812,-23.859156575123496,0.0668794429131002,1450.7471347744088,5.243005392470934,1.0608090000000008,13.484897722327,-89.68385318438996,90.69198414733704
57.29412757847,23.23328197041,0.9383,0.0981,-0.456,1.884,17.447548,18.30004,16.548378,167.624187484483,-23.833880567599053,0.104550783331557,1065.7572205051688,7.309256581628741,1.7516619999999996,-2.3035702866886925,9.517382500266438,9.792191058291952
57.28022087037,23.23533432815,1.5156,0.1373,8.317,-9.084,18.049109,19.20804,17.036377,167.61243010701895,-23.84108153904362,0.0905911850092372,659.8046978094484,8.952031983014779,2.171662999999999,26.011203483768806,-28.409976247030883,38.51894932407795
57.23924658376,23.23293617057,7.0976,0.3763,18.162,-43.086,19.3749,21.68438,17.927925,167.58406324974942,-23.86847317783872,0.0530179215509468,140.892696122633,13.630457600665236,3.7564550000000025,12.129153516681695,-28.77418282236249,31.226110262502637
57.22968351449,23.23942431871,3.2205,0.0585,-1.208,-9.863,16.382227,17.78827,15.225266,167.57219421560407,-23.86970068538328,0.0181648812296227,310.5107902499612,8.92184351745965,2.563004000000001,-1.7779599441080578,-14.516571960875641,14.625047113022699
57.24809806233,23.24811412535,2.9053,0.4029,-6.631,-14.743,19.66431,18.649263,17.63768,167.57928121880423,-23.85181803452588,0.1386775892334698,344.19853371424637,11.980264920495054,1.0115830000000017,-10.818483461260456,-24.053219977282897,26.374172511704078
57.25981898023,23.25223911266,7.2668,0.0209,19.731,-44.428,11.473286,11.914596,10.86683,167.58483590571933,-23.841465408799884,0.0028760940166235,137.61215390543293,5.780002037589629,1.0477659999999993,12.870168437276382,-28.979567347388123,31.708935006487824
57.26134928731,23.25676264201,0.7867,0.042,5.528,-4.816,15.781454,16.308992,15.101131,167.58259501396304,-23.837194832215552,0.0533875683233761,1271.132579128003,5.2604997508456535,1.2078609999999994,33.307131053768906,-29.017211135121393,44.17424046990678
57.25750363405,23.25899404868,1.7334,0.1516,-3.668,-0.431,18.101778,19.431442,17.001522,167.57810488363504,-23.83796555860113,0.087458174685589,576.9008884273682,9.296271961139201,2.429919999999999,-10.030183454482522,-1.1785739010038077,10.099188906575728
57.24867322768,23.24832615143,2.7179,0.0234,-6.891,-14.615,14.540757,15.211059,13.754311,167.57954669558467,-23.851302985623327,0.008609588285073,367.9311232937194,6.711924368223856,1.456748000000001,-12.017859376724676,-25.488465359284742,28.17961693086312
57.26434722395,23.26232415473,3.0401,0.4848,16.392,-18.605,19.829472,20.900661,18.628212,167.58066135373838,-23.83124605146322,0.159468438538206,328.9365481398638,12.243911346882427,2.272448999999998,25.55773823229499,-29.00815762639387,38.66097764449608
57.2597456827,23.27125246707,0.5325,0.0543,4.4,-2.391,16.383831,16.833057,15.771225,167.57063181385698,-23.827583710725342,0.1019718309859155,1877.9342723004695,5.015429060553878,1.0618320000000008,39.1661971830986,-21.283267605633807,44.57542463912579
57.26091400682,23.26038434771,0.5656,0.0775,-2.673,0.496,16.93584,17.384987,16.332811,167.579579290302,-23.83481421178683,0.137022630834512,1768.0339462517682,5.698387003944212,1.0521759999999993,-22.40102545968883,4.156718528995758,22.78342051964375
57.31372951699,23.26128128248,1.234,0.0251,-5.99,-8.837,14.534106,14.958411,13.940973,167.61775173704072,-23.801113610207093,0.0203403565640194,810.3727714748785,4.990681798486113,1.0174380000000003,-23.008589951377637,-33.9443922204214,41.00752339223183
57.29509589513,23.26228453084,1.0438,0.0351,-5.975,0.088,15.515595,15.989841,14.866594,167.603305668252,-23.81203957004456,0.0336271316344127,958.0379383023567,5.608681462597206,1.123247000000001,-27.133071469630195,0.39961678482467905,27.136014094755584
57.29459114523,23.26716245861,0.9596,0.0193,-4.815,-2.124,8.387087,9.381275,7.409191,167.5993033541649,-23.808783585812183,0.0201125468945393,1042.1008753647352,-1.702461803521036,1.9720840000000006,-23.78397248853689,-10.491621508962067,25.995220122607062
